Date_Time,Rainfall,Solar_Energy,Relative_Humidity,Temperature,ObjectId
2006/01/10 22:00:00+00,0,-0.3,85.8,9.9,12757
2008/08/22 22:00:00+00,0,-2.5,74.4,12.9,12758
2006/01/11 08:00:00+00,0,-1.6,87.9,9.6,12759
2008/08/25 02:00:00+00,0,-0.6,86.7,15.6,12760
2006/01/13 03:00:00+00,0,-0.5,80.7,7.1,12761
2008/08/27 10:00:00+00,0,119.3,86.5,17.4,12762
2017/11/21 14:00:00+00,0,77.1,,,12763
2016/11/11 12:00:00+00,0,255.6,,,12764
2008/10/11 15:00:00+00,0,192.8,55.2,19.4,12765
2009/11/29 15:00:00+00,0,13.9,95.2,7.3,12766
2016/05/21 07:00:00+00,0,62.4,,,12767
2017/09/22 15:00:00+00,0,90.1,,,12768
2018/01/10 14:00:00+00,0,145.4,,,12769
2005/11/24 23:00:00+00,0,-3,66.6,3.1,12770
2018/08/18 17:00:00+00,0,70.3,,,12771
2016/09/28 00:00:00+00,0,0,,,12772
2018/02/22 19:00:00+00,0,0,,,12773
2016/11/15 20:00:00+00,0.4,0,,,12774
2008/10/14 00:00:00+00,0,-1,91.6,13.7,12775
2009/12/01 18:00:00+00,0.2,0.1,88.2,6.5,12776
2017/09/23 22:00:00+00,0,0,,,12777
2018/01/11 17:00:00+00,0,0.5,,,12778
2005/11/25 19:00:00+00,0,-2.4,74.8,2.7,12779
2018/08/22 21:00:00+00,0,0,,,12780
2018/02/25 07:00:00+00,0,1.4,,,12781
2016/11/18 11:00:00+00,0,63.4,,,12782
2008/10/19 18:00:00+00,0,-0.7,80,13.9,12783
2009/12/07 18:00:00+00,0.4,-1,86.3,7,12784
2017/09/29 06:00:00+00,4.5,4.1,,,12785
2018/01/12 08:00:00+00,0,0.8,,,12786
2018/08/30 09:00:00+00,0,615.5,,,12787
2018/02/26 19:00:00+00,0,0,,,12788
2009/12/12 00:00:00+00,0,-0.4,88.5,5.9,12789
2017/10/01 08:00:00+00,0,122.4,,,12790
2018/08/31 18:00:00+00,0,12,,,12791
2018/03/05 00:00:00+00,0,0,,,12792
2017/10/03 04:00:00+00,0,0,,,12793
2018/03/05 14:00:00+00,0,143.2,,,12794
2017/10/07 10:00:00+00,0.2,112.4,,,12795
2018/03/08 07:00:00+00,0,4.6,,,12796
2017/10/09 04:00:00+00,0,0,,,12797
2018/03/08 18:00:00+00,0,9.9,,,12798
2017/10/10 14:00:00+00,0.2,165.5,,,12799
2018/03/12 00:00:00+00,0,0,,,12800
2017/11/25 08:00:00+00,0,8.9,,,12801
2016/11/30 22:00:00+00,0,0,,,12802
2013/01/20 09:00:00+00,0,4.8,90.4,-0.2,12803
2016/12/08 07:00:00+00,0,0,,,12804
2017/11/26 01:00:00+00,0,0,,,12805
2016/12/08 11:00:00+00,0,35,,,12806
2013/01/21 07:00:00+00,0,0,100,-0.4,12807
2015/10/21 02:00:00+00,0.4,0,,,12808
2017/11/26 19:00:00+00,0,0,,,12809
2015/10/23 17:00:00+00,0,0,,,12810
2013/01/26 16:00:00+00,0,56.7,81.9,9.2,12811
2015/10/30 00:00:00+00,0,0,,,12812
2017/11/26 21:00:00+00,0,0,,,12813
2015/11/04 18:00:00+00,0,0,,,12814
2013/01/26 23:00:00+00,0.2,0.4,95.9,10.1,12815
2015/11/09 08:00:00+00,0,12.2,,,12816
2017/12/01 19:00:00+00,0,0,,,12817
2015/11/10 22:00:00+00,0,0,,,12818
2013/02/02 00:00:00+00,0,0,87.6,6.5,12819
2015/11/11 13:00:00+00,0,50.5,,,12820
2017/12/01 20:00:00+00,0,0,,,12821
2015/11/13 10:00:00+00,0.8,68,,,12822
2013/02/04 17:00:00+00,0,19,73.7,8.4,12823
2015/11/18 10:00:00+00,0,196.3,,,12824
2017/12/02 08:00:00+00,0,0.9,,,12825
2015/11/18 13:00:00+00,0.2,45.2,,,12826
2013/02/06 00:00:00+00,0,0,79.1,7.4,12827
2015/11/21 13:00:00+00,0,255.8,,,12828
2017/12/05 19:00:00+00,0,0.7,,,12829
2016/05/21 22:00:00+00,0,0,,,12830
2015/11/30 18:00:00+00,0,0,,,12831
2013/02/06 04:00:00+00,0,0,76.6,6.8,12832
2015/12/02 19:00:00+00,0.2,0.2,,,12833
2016/09/28 13:00:00+00,0,131.9,,,12834
2013/02/06 16:00:00+00,0,111,50.4,7.5,12835
2016/05/26 02:00:00+00,0,0,,,12836
2015/12/03 03:00:00+00,0,0.4,,,12837
2016/10/02 11:00:00+00,0,554.5,,,12838
2017/12/07 12:00:00+00,0,168,,,12839
2016/05/26 15:00:00+00,0,560.1,,,12840
2015/12/05 02:00:00+00,0,0,,,12841
2016/10/04 06:00:00+00,0,45.1,,,12842
2017/12/09 04:00:00+00,0,0,,,12843
2016/05/27 14:00:00+00,0,291.1,,,12844
2015/12/06 14:00:00+00,0,63.6,,,12845
2016/10/14 16:00:00+00,0,10.4,,,12846
2013/09/18 11:00:00+00,0,402.3,51.1,18.2,12847
2016/05/28 06:00:00+00,0,228.4,,,12848
2008/06/30 20:00:00+00,0,3.2,68.6,17.5,12849
2010/06/23 19:00:00+00,0,85,41.8,20.1,12850
2009/06/11 18:00:00+00,0,155.3,65.8,15.5,12851
2015/12/11 00:00:00+00,0,0,,,12852
2013/09/25 01:00:00+00,0,0,100,15.3,12853
2015/12/14 04:00:00+00,0,0,,,12854
2011/10/26 04:00:00+00,0,0,100,6.6,12855
2015/12/20 23:00:00+00,0,0,,,12856
2010/01/11 14:00:00+00,0,15.4,89.2,0.9,12857
2015/12/25 01:00:00+00,0,0,,,12858
2011/10/27 08:00:00+00,1,13.7,98.1,12,12859
2015/12/27 01:00:00+00,0,0,,,12860
2010/01/16 22:00:00+00,0.4,-1.6,94.8,6.6,12861
2016/01/01 08:00:00+00,0,0.3,,,12862
2009/04/21 04:00:00+00,0,-1.1,94.8,7.1,12863
2011/10/30 21:00:00+00,0,0,94.6,16,12864
2012/08/11 15:00:00+00,0,364.4,43.4,24.5,12865
2012/09/23 16:00:00+00,1.4,8,99.7,10.9,12866
2011/03/05 11:00:00+00,0,445.8,70,6.8,12867
2016/10/15 01:00:00+00,0,0,,,12868
2017/05/24 04:00:00+00,0,20.5,,,12869
2008/08/01 20:00:00+00,1,0.3,89.4,16.7,12870
2016/01/04 21:00:00+00,0.6,0.1,,,12871
2012/08/12 01:00:00+00,0,0.2,84.4,17.3,12872
2016/05/28 17:00:00+00,0,217.1,,,12873
2011/12/14 11:00:00+00,0.4,49.2,96,3,12874
2012/09/26 13:00:00+00,0,195.1,69.8,16.1,12875
2011/11/05 09:00:00+00,0,39.7,100,10.5,12876
2011/03/12 14:00:00+00,0,317.3,57.4,14,12877
2016/10/16 01:00:00+00,0,0,,,12878
2017/06/02 10:00:00+00,0,271.4,,,12879
2010/06/23 23:00:00+00,0,0,85.9,16.1,12880
2016/01/04 22:00:00+00,0,0.4,,,12881
2012/08/14 06:00:00+00,0,161.6,85.9,18.4,12882
2016/05/28 19:00:00+00,0,21.9,,,12883
2009/04/25 07:00:00+00,0,345.7,68.4,10.6,12884
2012/10/05 09:00:00+00,0,255.9,76.1,14.3,12885
2010/01/31 22:00:00+00,0,-2,87.4,1.6,12886
2011/03/15 23:00:00+00,0,0,90.1,11.6,12887
2016/10/18 12:00:00+00,0,414.7,,,12888
2017/06/10 18:00:00+00,0,7.9,,,12889
2010/06/24 16:00:00+00,0,531.3,51.3,22.6,12890
2017/03/27 11:00:00+00,0,189.4,,,12891
2012/08/14 11:00:00+00,0,648.2,59.4,24.1,12892
2016/05/30 03:00:00+00,0,0.3,,,12893
2011/12/19 04:00:00+00,0,0,97.3,3.8,12894
2012/10/06 14:00:00+00,0,307.5,56.2,17.2,12895
2011/11/06 12:00:00+00,0,329.7,61.6,13.7,12896
2008/07/05 15:00:00+00,0.2,87,77.1,15.5,12897
2016/10/21 01:00:00+00,0,0,,,12898
2017/06/13 03:00:00+00,0,1.5,,,12899
2008/08/02 17:00:00+00,0,143.9,65.2,20,12900
2017/03/28 04:00:00+00,0,0,,,12901
2012/08/14 14:00:00+00,0,495.6,53.6,24.6,12902
2016/06/02 08:00:00+00,0,248.3,,,12903
2009/04/26 05:00:00+00,0,64.3,84,7.4,12904
2011/06/03 13:00:00+00,0,757,39.9,26.2,12905
2012/10/08 16:00:00+00,0.2,26.6,100,13.3,12906
2010/02/01 15:00:00+00,0,72.2,66.4,6.9,12907
2011/03/17 18:00:00+00,0,51,79.1,10.9,12908
2016/10/21 19:00:00+00,0,0,,,12909
2017/06/13 21:00:00+00,0,0,,,12910
2010/07/03 03:00:00+00,0,0,92.2,15.2,12911
2014/02/16 15:00:00+00,0,235.4,52.3,11.6,12912
2017/03/28 23:00:00+00,0,0,,,12913
2012/08/22 14:00:00+00,0,623,62.3,21.3,12914
2016/06/05 18:00:00+00,0,124,,,12915
2011/12/20 06:00:00+00,0,0,91,8,12916
2012/10/15 19:00:00+00,0.2,0,91.7,12,12917
2010/02/26 07:00:00+00,0,23.1,83,4.1,12918
2011/11/09 02:00:00+00,0,0,97.2,10.5,12919
2008/07/05 21:00:00+00,0,0.2,87.5,14.8,12920
2016/10/22 17:00:00+00,0,0,,,12921
2017/06/14 11:00:00+00,0,447.8,,,12922
2011/02/17 01:00:00+00,0,0,90.2,7.6,12923
2014/02/16 19:00:00+00,0,0,77.9,7.2,12924
2017/03/29 08:00:00+00,0,61.9,,,12925
2012/08/25 01:00:00+00,0,0.3,97.4,16.5,12926
2016/06/06 16:00:00+00,0,254.3,,,12927
2009/05/03 13:00:00+00,0,579.3,36.7,16.1,12928
2012/10/18 03:00:00+00,0,0,93.1,12.4,12929
2011/06/07 02:00:00+00,0,0,94.1,8.6,12930
2010/02/04 17:00:00+00,0.2,-0.4,83.9,8.2,12931
2011/03/22 19:00:00+00,0,6.8,59.1,14.7,12932
2016/10/25 02:00:00+00,0,0,,,12933
2017/06/15 11:00:00+00,0,800.5,,,12934
2009/08/27 05:00:00+00,0.2,2.8,94.5,15.3,12935
2014/02/17 18:00:00+00,0.2,0.5,97.8,9.1,12936
2017/03/31 12:00:00+00,0,407.9,,,12937
2012/08/25 04:00:00+00,0,0,98.2,16.2,12938
2016/06/10 02:00:00+00,0,0,,,12939
2011/12/23 16:00:00+00,0.2,10.3,91.6,7.2,12940
2012/10/23 01:00:00+00,0,0,100,14,12941
2011/06/10 20:00:00+00,1.6,0,96.9,8.6,12942
2011/11/18 01:00:00+00,0,0,84.1,13.5,12943
2008/07/07 20:00:00+00,0,0.7,84.8,15.3,12944
2016/10/26 15:00:00+00,0,34.5,,,12945
2017/06/18 19:00:00+00,0,43.1,,,12946
2009/09/04 03:00:00+00,0,-1,91.1,11.3,12947
2014/02/18 21:00:00+00,0,0,100,7.5,12948
2017/04/03 02:00:00+00,0,0,,,12949
2012/08/31 02:00:00+00,0,0,94.7,9,12950
2016/06/16 01:00:00+00,0,0,,,12951
2009/05/08 03:00:00+00,0.6,-0.5,86.8,9.2,12952
2012/10/25 03:00:00+00,0,0,95.6,14.2,12953
2010/03/01 22:00:00+00,0.4,-2.1,86.9,2.6,12954
2010/02/05 13:00:00+00,0,272.9,65.7,11.1,12955
2011/04/06 06:00:00+00,0,149.8,75.4,13.8,12956
2016/10/27 08:00:00+00,0,103.2,,,12957
2017/06/21 02:00:00+00,0,0,,,12958
2010/02/02 06:00:00+00,0,-0.5,94.9,6.8,12959
2014/02/19 18:00:00+00,0,2.2,95.6,10.3,12960
2017/04/03 11:00:00+00,0,572.9,,,12961
2012/09/01 02:00:00+00,0,0,95.8,15.5,12962
2016/06/17 03:00:00+00,0,0.5,,,12963
2013/02/18 17:00:00+00,0,96.3,61.6,9,12964
2012/10/25 12:00:00+00,0,55.5,94.8,12.9,12965
2010/12/04 00:00:00+00,0,0,95.4,4.8,12966
2011/11/18 19:00:00+00,0,0,88.9,12.5,12967
2008/07/13 08:00:00+00,0,458.7,56.2,19.7,12968
2016/10/27 10:00:00+00,0,164.2,,,12969
2017/06/21 20:00:00+00,0,5.1,,,12970
2009/09/10 01:00:00+00,0,-2,79.7,12,12971
2014/02/27 11:00:00+00,0,403.4,67.8,11.5,12972
2017/04/03 19:00:00+00,0,0,,,12973
2012/09/02 04:00:00+00,0,0,94.3,16.5,12974
2011/04/08 11:00:00+00,0,723.8,32.6,23.4,12975
2012/09/02 07:00:00+00,0,27.6,99.8,16.3,12976
2008/07/13 19:00:00+00,0,51.6,64.1,17.5,12977
2012/09/02 20:00:00+00,0,0,96.6,17.5,12978
2011/04/09 16:00:00+00,0,149.5,48.9,20.6,12979
2012/09/03 18:00:00+00,0,13.5,86.5,18.5,12980
2008/07/14 15:00:00+00,0,122.6,78.5,19,12981
2012/09/04 04:00:00+00,0,0,93.6,15.8,12982
2011/04/11 21:00:00+00,0,0,67.8,9.8,12983
2012/09/05 22:00:00+00,0,0,75.8,14.3,12984
2008/07/15 05:00:00+00,0,17.2,93.9,16.9,12985
2012/09/06 11:00:00+00,0,555.7,61.3,20.3,12986
2011/04/17 08:00:00+00,0,547.5,62,16.5,12987
2012/09/10 22:00:00+00,0,0,87,16.3,12988
2008/07/16 21:00:00+00,0,-1,79,15.8,12989
2012/09/11 08:00:00+00,0,267.7,65.7,15.3,12990
2011/04/17 16:00:00+00,0,116.5,49.9,19,12991
2012/09/12 23:00:00+00,0,0,74.1,11.2,12992
2008/07/25 19:00:00+00,0,25.1,79.1,19.3,12993
2012/09/14 16:00:00+00,0,65.1,60.8,18.3,12994
2010/06/11 08:00:00+00,0,234.3,75.6,14.7,12995
2012/09/17 15:00:00+00,0,139.3,67.3,17.7,12996
2010/06/15 05:00:00+00,0,111,81.7,11.4,12997
2012/09/20 02:00:00+00,0,0,92.1,11.8,12998
2008/08/01 19:00:00+00,0.2,19.2,85.8,17.4,12999
2012/09/21 14:00:00+00,0,128.2,77.2,16.6,13000
2010/06/18 15:00:00+00,0,237.8,61.8,21.4,13001
2012/09/23 09:00:00+00,1.6,44,95.6,10.4,13002
2010/12/09 22:00:00+00,0,0,94.1,4.1,13003
2012/10/30 07:00:00+00,0,0.3,100,6.8,13004
2016/06/23 05:00:00+00,0,25.6,,,13005
2014/03/12 05:00:00+00,0,0,99,4,13006
2009/05/10 01:00:00+00,0,-1.7,94.2,6.8,13007
2010/02/07 09:00:00+00,,,,,13008
2010/02/05 01:00:00+00,0,-0.2,96.5,6.6,13009
2016/10/28 18:00:00+00,0,0,,,13010
2013/08/06 14:00:00+00,0,516,39.5,25.6,13011
2013/12/28 10:00:00+00,0,88.5,83.3,7.1,13012
2016/06/25 20:00:00+00,0,1.3,,,13013
2013/03/19 01:00:00+00,0,0,97.9,2.1,13014
2009/09/12 16:00:00+00,,,,,13015
2016/10/31 01:00:00+00,0,0,,,13016
2013/08/09 23:00:00+00,0,0,75.2,15.4,13017
2014/01/04 19:00:00+00,0,0,96.8,5,13018
2017/11/11 04:00:00+00,0.2,0,,,13019
2013/03/20 16:00:00+00,0,141.5,68.5,8.8,13020
2009/09/12 22:00:00+00,,,,,13021
2016/11/02 06:00:00+00,0,0,,,13022
2013/08/10 20:00:00+00,0,0,86.6,17.5,13023
2014/01/05 04:00:00+00,0,0,99.8,3.9,13024
2017/11/13 02:00:00+00,0,0,,,13025
2013/04/08 21:00:00+00,0,0,65,6.3,13026
2010/02/12 04:00:00+00,,,,,13027
2016/11/06 09:00:00+00,0,111.9,,,13028
2013/08/11 11:00:00+00,0,608,48.8,21.8,13029
2014/01/13 11:00:00+00,0,204.7,76.7,10,13030
2013/01/09 02:00:00+00,0,0,100,9,13031
2009/06/24 20:00:00+00,0,4.3,45.6,21.6,13032
2009/09/13 17:00:00+00,,,,,13033
2016/11/17 10:00:00+00,0,164.8,,,13034
2013/08/12 21:00:00+00,0,0,69.5,16,13035
2014/01/15 04:00:00+00,0,0.1,100,10.2,13036
2017/11/19 20:00:00+00,0,0,,,13037
2009/06/26 18:00:00+00,0,166,78.4,19.1,13038
2010/02/12 07:00:00+00,,,,,13039
2016/11/18 14:00:00+00,0,135.7,,,13040
2013/08/15 13:00:00+00,0,385.1,75.7,23.2,13041
2014/01/17 11:00:00+00,0,235.5,83.9,10.1,13042
2013/01/09 18:00:00+00,0,0,94.6,5.7,13043
2009/07/01 02:00:00+00,0,-1.8,84.6,19.8,13044
2009/09/15 22:00:00+00,0,-0.6,71.9,15.9,13045
2016/11/18 22:00:00+00,0,0,,,13046
2013/08/16 08:00:00+00,0,150.6,92.8,19.3,13047
2014/01/19 13:00:00+00,0,280.1,68.4,10,13048
2017/11/23 22:00:00+00,0,0,,,13049
2009/07/02 13:00:00+00,0,513.3,46.6,29.5,13050
2009/09/18 14:00:00+00,0,97.8,66.3,17.7,13051
2016/11/19 15:00:00+00,0.2,40.3,,,13052
2013/08/19 08:00:00+00,0,351.9,64.8,20.5,13053
2014/01/20 08:00:00+00,0,0.4,100,2.6,13054
2013/01/09 21:00:00+00,0,0,100,2.7,13055
2009/07/03 10:00:00+00,0,640.5,67.5,21.7,13056
2009/09/25 06:00:00+00,0,51.4,95.8,9.2,13057
2016/11/22 22:00:00+00,0,0,,,13058
2013/08/21 17:00:00+00,0,59.2,63.9,22.2,13059
2014/01/23 15:00:00+00,0,67.9,76.3,8.4,13060
2017/11/24 21:00:00+00,0,0,,,13061
2009/07/09 19:00:00+00,0,36.9,52.6,16.8,13062
2009/09/26 21:00:00+00,0,-1.6,92.3,12.3,13063
2016/11/26 11:00:00+00,0,132.3,,,13064
2013/08/22 23:00:00+00,0,0,78.8,19,13065
2014/01/24 14:00:00+00,0,42.9,99.9,8.9,13066
2011/06/22 02:00:00+00,0,0,83.5,14,13067
2013/01/10 08:00:00+00,0,0.2,100,4,13068
2008/06/01 18:00:00+00,0,33.4,80.5,17.9,13069
2011/05/10 21:00:00+00,0,0,92.7,13.1,13070
2017/04/12 05:00:00+00,0,12.9,,,13071
2017/06/22 07:00:00+00,0,97.2,,,13072
2014/03/14 19:00:00+00,0,0.1,99.1,7.7,13073
2016/11/28 05:00:00+00,0,0,,,13074
2013/08/25 13:00:00+00,0,332.2,71.1,20.8,13075
2014/01/28 04:00:00+00,0,0.2,96,6.7,13076
2011/11/19 05:00:00+00,0,0,97,8.3,13077
2013/02/25 06:00:00+00,0,0,75,2.8,13078
2010/12/19 11:00:00+00,0,58.8,90.9,-2.6,13079
2008/06/11 17:00:00+00,0,148.6,75.6,18.4,13080
2010/02/22 05:00:00+00,0.2,-0.2,95.7,2.8,13081
2017/04/13 23:00:00+00,0,0,,,13082
2017/06/22 23:00:00+00,0,0,,,13083
2014/03/15 09:00:00+00,0,102,93.3,10,13084
2013/08/25 17:00:00+00,0,122.9,71.1,22.6,13085
2014/02/02 00:00:00+00,0,1.1,91.8,7.8,13086
2010/02/14 19:00:00+00,0,-1.1,81.1,4.8,13087
2009/05/12 14:00:00+00,0,526.9,39.3,17.4,13088
2011/07/06 21:00:00+00,0,0,88.1,14.9,13089
2008/06/12 10:00:00+00,0,737.1,43.3,18.9,13090
2011/06/02 06:00:00+00,0,414.5,67.4,18.6,13091
2017/04/17 11:00:00+00,0,206.5,,,13092
2017/06/27 21:00:00+00,0,0,,,13093
2013/02/25 07:00:00+00,0,0,80.4,2.7,13094
2017/06/29 21:00:00+00,1.4,0,,,13095
2009/05/22 20:00:00+00,0,-0.3,66.8,13.9,13096
2017/06/30 03:00:00+00,0,1.1,,,13097
2013/02/27 02:00:00+00,0,0,95,3.6,13098
2017/07/05 23:00:00+00,0,0,,,13099
2009/05/24 15:00:00+00,0,614.1,39.5,24.3,13100
2013/07/13 11:00:00+00,0,748.3,33,34.2,13101
2013/02/27 06:00:00+00,0,0,99.6,2.8,13102
2013/07/18 11:00:00+00,0,585.3,35.8,32.7,13103
2009/06/06 09:00:00+00,0,189.6,92.5,11.5,13104
2013/07/26 05:00:00+00,0,94.2,88.1,18,13105
2013/03/01 10:00:00+00,0,135.3,87.1,6.4,13106
2013/07/27 09:00:00+00,0,500.8,54.7,24.7,13107
2009/06/07 11:00:00+00,0,442.5,50.8,16.1,13108
2013/07/29 00:00:00+00,0,0,94.3,17.2,13109
2013/03/11 01:00:00+00,0,0,76.4,1.3,13110
2013/07/30 12:00:00+00,0,706.2,48.1,26.4,13111
2013/03/15 22:00:00+00,0.6,0,96.3,7.4,13112
2013/08/03 13:00:00+00,0,650.8,56.5,23.4,13113
2009/06/08 10:00:00+00,0,366.9,65.7,14,13114
2013/08/03 23:00:00+00,0,0,95.6,15.4,13115
2013/03/18 08:00:00+00,0.2,140.9,92.8,4,13116
2013/08/05 20:00:00+00,0,0,87.8,17.3,13117
2012/11/02 05:00:00+00,0.2,0,95.2,6,13118
2013/08/25 23:00:00+00,0,0,91.8,18.5,13119
2014/02/03 08:00:00+00,0,3.2,88.1,7.5,13120
2011/07/18 06:00:00+00,0,40.3,87.9,14.5,13121
2011/01/28 09:00:00+00,0,11,65.2,0.4,13122
2010/02/23 23:00:00+00,0,-0.6,99.5,5.1,13123
2011/11/25 05:00:00+00,0,0,93,11.5,13124
2012/11/06 00:00:00+00,0,0,98.5,3.2,13125
2013/08/26 05:00:00+00,0,7.9,93.1,16.3,13126
2014/02/05 09:00:00+00,1.8,5.3,92.6,7.5,13127
2017/04/18 06:00:00+00,0,48.5,,,13128
2011/07/18 18:00:00+00,0,42,85.3,14.8,13129
2011/01/30 15:00:00+00,0,227.8,55.6,6.4,13130
2010/02/15 03:00:00+00,0,-0.8,89.7,3.4,13131
2012/11/08 18:00:00+00,0,0,80.1,10.5,13132
2013/08/27 18:00:00+00,0,21.5,66,21.3,13133
2017/04/19 01:00:00+00,0,0,,,13134
2011/01/12 09:00:00+00,2.2,2,100,11.5,13135
2008/06/16 11:00:00+00,0,267.1,41.9,19.4,13136
2011/11/25 09:00:00+00,0,43.2,83.5,10.4,13137
2012/11/10 03:00:00+00,0.6,0,100,9,13138
2013/09/01 07:00:00+00,0,163.2,85.4,13.3,13139
2017/04/25 07:00:00+00,0,365.4,,,13140
2011/07/20 13:00:00+00,0,339.5,59,19.2,13141
2011/02/04 07:00:00+00,0,0,86.8,11.3,13142
2010/02/18 07:00:00+00,0,4.1,91.5,2.3,13143
2012/11/11 18:00:00+00,0,0,92.4,8.3,13144
2013/09/02 13:00:00+00,0,509.5,69.2,22.1,13145
2017/04/25 14:00:00+00,0,235.4,,,13146
2011/07/22 10:00:00+00,0,223.3,74.7,15.8,13147
2008/06/18 03:00:00+00,0.2,-0.7,83.5,13.5,13148
2011/11/25 22:00:00+00,0,0,96.6,7.8,13149
2012/11/17 08:00:00+00,0,3,100,9.7,13150
2013/09/02 22:00:00+00,0,0,99.3,15.8,13151
2017/04/26 14:00:00+00,0,391.3,,,13152
2011/01/12 13:00:00+00,2.8,60.3,100,12.1,13153
2011/02/06 00:00:00+00,0,0,83.6,12.6,13154
2010/02/24 21:00:00+00,0.2,-0.4,98.1,7.8,13155
2012/11/26 13:00:00+00,0,113.1,89.9,9.4,13156
2013/09/07 11:00:00+00,0,458.8,49.7,18.9,13157
2017/05/02 03:00:00+00,0,0,,,13158
2011/07/28 18:00:00+00,0,7.3,74.6,21.2,13159
2008/06/19 23:00:00+00,0,-1.7,80.4,13.5,13160
2011/11/26 12:00:00+00,0,74.3,85,12.1,13161
2012/11/26 17:00:00+00,0,0.4,92.7,8.8,13162
2013/06/18 05:00:00+00,0,39.5,79.7,14.5,13163
2017/05/06 13:00:00+00,0,320.4,,,13164
2011/01/16 11:00:00+00,0,108,87.9,12.4,13165
2011/02/08 07:00:00+00,0,0,100,1.8,13166
2010/02/26 08:00:00+00,0.2,72.7,84.3,4.6,13167
2012/11/30 13:00:00+00,0,65.5,91.8,5.4,13168
2013/06/27 17:00:00+00,1,69.2,95.6,13.8,13169
2017/05/10 05:00:00+00,0,123.7,,,13170
2011/01/18 01:00:00+00,0,0,97.5,6.9,13171
2008/06/25 04:00:00+00,0,24.2,86.4,14.5,13172
2010/02/28 21:00:00+00,0,-2,84.9,4.7,13173
2012/12/01 04:00:00+00,0,0,100,-0.7,13174
2013/06/30 11:00:00+00,0,296.3,80.9,17.5,13175
2017/05/12 23:00:00+00,0,0,,,13176
2011/01/19 05:00:00+00,0,0,100,-0.5,13177
2011/02/12 23:00:00+00,0,0,86.1,7.5,13178
2011/12/11 00:00:00+00,0,0,86.2,6.7,13179
2012/12/02 06:00:00+00,0,0.1,96.1,2.9,13180
2013/07/01 14:00:00+00,0,670,45.6,21,13181
2017/05/14 08:00:00+00,0,494.2,,,13182
2015/07/30 13:00:00+00,0,521.6,39,21.7,13183
2011/02/14 23:00:00+00,0,0,91.2,3.8,13184
2010/03/11 13:00:00+00,0,232.5,55.5,8.2,13185
2012/12/02 07:00:00+00,0,0,98.4,2.1,13186
2013/07/05 03:00:00+00,0,0.4,99.6,12.7,13187
2017/05/18 10:00:00+00,0,579.6,,,13188
2011/01/22 17:00:00+00,0,15,88.3,4.2,13189
2011/02/23 09:00:00+00,0.6,18.8,98.6,9.6,13190
2011/12/12 15:00:00+00,0,33.6,79.4,8.3,13191
2012/12/04 05:00:00+00,0,0,94.1,4.9,13192
2013/07/07 09:00:00+00,0,634.4,48,27.5,13193
2017/05/23 06:00:00+00,0,59.4,,,13194
2015/07/31 12:00:00+00,0,629.5,41.7,21.8,13195
2012/12/05 15:00:00+00,0,76.1,56.8,7.9,13196
2011/01/24 03:00:00+00,0,0,89.3,5.4,13197
2012/12/05 18:00:00+00,0,0,78.3,3.3,13198
2015/08/12 09:00:00+00,0,557.9,60.4,22.4,13199
2012/12/09 06:00:00+00,0,0,94.3,7.9,13200
2016/11/11 16:00:00+00,0,36.3,,,13201
2017/12/17 05:00:00+00,0,0,,,13202
2016/11/12 20:00:00+00,0,0,,,13203
2017/12/18 07:00:00+00,0,0,,,13204
2016/11/13 01:00:00+00,0,0,,,13205
2017/12/27 02:00:00+00,0.8,0.1,,,13206
2017/12/18 22:00:00+00,0,0,,,13207
2016/11/15 17:00:00+00,0.2,0.2,,,13208
2017/12/19 06:00:00+00,0,0,,,13209
2016/09/20 00:00:00+00,0,0,,,13210
2017/11/03 02:00:00+00,0,0,,,13211
2018/05/09 12:00:00+00,0,344.6,,,13212
2015/03/06 03:00:00+00,0,0,74.4,8.1,13213
2014/01/04 17:00:00+00,0.8,3,97.8,5.9,13214
2014/10/20 23:00:00+00,0,0,91.8,13.4,13215
2014/06/04 08:00:00+00,0.2,217.7,97.4,12.6,13216
2014/12/23 19:00:00+00,0,0,84.5,11,13217
2013/03/20 18:00:00+00,0,16.8,79.6,6.3,13218
2009/02/17 02:00:00+00,0,-0.5,87.2,7.8,13219
2016/11/16 11:00:00+00,0,56,,,13220
2017/12/31 22:00:00+00,0,0,,,13221
2016/09/21 06:00:00+00,0,20.8,,,13222
2013/08/30 13:00:00+00,0,389.5,69.2,22,13223
2013/06/07 02:00:00+00,0,0,87.4,12,13224
2017/12/19 11:00:00+00,0,105.2,,,13225
2009/12/01 13:00:00+00,7.9,94.5,78.9,5.2,13226
2009/01/15 06:00:00+00,0,-0.5,87.8,8.8,13227
2014/01/06 10:00:00+00,0,69.1,75.8,11.5,13228
2014/06/07 12:00:00+00,0,549.2,61.5,20.6,13229
2014/10/21 03:00:00+00,0,0.1,99.9,13.3,13230
2018/10/14 00:00:00+00,0,0.1,,,13231
2016/11/18 06:00:00+00,0,0,,,13232
2013/03/22 01:00:00+00,1.2,0,99.5,5.3,13233
2014/12/24 02:00:00+00,0,0.1,99.3,11.6,13234
2018/01/09 15:00:00+00,0,22.6,,,13235
2016/09/22 19:00:00+00,0,0,,,13236
2013/09/02 21:00:00+00,0,0,97.5,16.9,13237
2013/06/07 18:00:00+00,0,34.6,60.5,18,13238
2017/12/29 15:00:00+00,0,44.1,,,13239
